Time (s)	Processed X Gyro	Processed Y Gyro	Processed Z Gyro	Processed X Accel	Processed Y Accel	Processed Z Accel
97.05458502	-9.252699852	29.16228485	-7.535562038	-0.057509933	-0.079798222	-1.001320839
97.11655477	-12.61841106	-9.621707916	3.672821283	-0.010174255	0.00192755	-0.92054069
97.17968707	0.775834143	-4.957182884	10.16683483	0.039582435	-0.004571213	-1.018563151
97.24335506	-15.92427921	-1.590588808	13.75337505	-0.013708952	0.028307276	-1.012923717
97.30570771	-21.61453056	23.66950417	-8.950257301	0.004511866	0.046740815	-0.999857664
97.36656266	4.806869507	9.067120552	-3.385400534	-0.01271899	0.019956242	-1.064113021
97.43046198	4.665579796	-30.52613449	2.648596764	-0.033990819	0.044364866	-1.048414111
97.4924404	-1.51503706	-5.194168568	-8.205075264	0.043245148	0.080101319	-1.017645717
97.55442712	-8.409184456	0.143211991	-5.771791935	0.014906609	0.070908546	-1.012945294
97.61621449	-3.790659189	1.518984914	26.34456253	0.063932866	0.049979188	-0.994813621
97.67911704	3.591061592	2.399249315	1.22758925	-0.000634678	-0.026839336	-0.969540656
97.74113928	-1.269806981	7.449169159	-11.19045544	-0.031543069	-0.067932822	-0.968569279
97.8044062	7.390069008	-10.62786865	23.49799728	-0.031741526	-0.121896937	-1.004570961
97.86626225	-4.77671814	9.361731529	-8.584763527	-0.024364188	-0.150881186	-0.997225702
97.92894137	-11.2899971	5.953048229	3.370289087	-0.021521278	-0.183360115	-0.943148732
97.99224145	-19.78016663	2.117797613	-9.595480919	-0.049610641	-0.142948091	-1.006133556
98.05496636	8.924394608	-2.679846287	-7.289665699	-0.02288495	-0.076739974	-1.054478765
98.11824235	4.389671326	5.757691383	2.44961071	-0.004832373	-0.035944946	-1.036597967
98.17906414	-3.567566633	1.456238866	1.718039155	-0.013393914	-0.042772628	-0.986608267
98.24293464	-0.630697548	0.456144691	-9.478120804	-0.009640803	-0.135640711	-1.024237752
98.30523282	-5.49640274	14.86936283	-23.37631416	-0.028182991	-0.149658769	-1.019983649
98.3666503	25.14077568	13.59962368	21.6423111	-0.031146884	-0.113776885	-1.003045678
98.42905467	14.78357887	3.596180439	-25.82969475	0.004177987	-0.003307301	-0.964298308
98.49165918	4.465209484	-6.003399372	-9.236618996	0.018074188	0.046632383	-0.970274091
98.55384012	8.441278458	30.12596512	-19.73536873	0.019197989	0.052267577	-1.001235843
98.61665503	-78.7256012	-47.9803772	-6.526276588	0.000156082	0.048131239	-0.948670805
98.6787661	-11.43985367	-13.08545589	-2.988475084	0.006439402	0.017407333	-1.062267661
98.74255646	33.26223755	13.99900436	-45.47426224	0.012299155	0.018748775	-1.031999707
98.80484596	30.97884941	20.07077789	15.79251385	-0.022241268	-0.035929691	-1.157902598
98.8693907	19.18800735	-45.63175964	19.52305603	0.049443834	-0.070983052	-1.256725073
98.93154519	-11.79476357	-9.743786812	-4.141647339	0.012947289	-0.111250795	-1.227067947
98.99149496	-22.73333168	-35.41534805	2.34517169	-0.052149639	-0.097092085	-1.072960138
99.05643801	-32.79822159	26.66324806	29.87550926	-0.074882232	-0.099514775	-0.974931002
99.11956558	-41.83618927	1.792430997	27.51593018	-0.053162809	-0.04328439	-0.909506321
99.17934481	-45.37593842	32.79748535	3.233170509	-0.050655678	-0.015939286	-0.885851502
99.24275068	-28.4580307	25.93315887	6.114527702	-0.026280053	0.027292924	-0.815637112
99.30441725	6.617477417	-7.467022896	2.621495485	-0.004611091	0.058590841	-0.854386508
99.36621528	10.91155052	1.257589102	-0.320640802	0.022448581	0.075156212	-0.925104141
99.43231654	-0.446491778	6.884469509	-3.959215641	0.002438522	0.08419662	-0.946509778
99.49125969	-2.380132914	-20.39502907	11.08838654	-0.06005796	0.069690712	-0.967983305
99.55435449	-2.69590807	-18.41234207	-2.888930082	-0.096474126	0.038035575	-0.991012037
99.61702216	5.69672966	-37.12580872	9.809366226	-0.102385268	0.020057477	-1.061925411
99.68113227	1.540091753	-29.77678299	18.21698952	-0.104512699	0.015840305	-1.096319199
99.74106546	7.034253597	-31.45637703	24.71380806	-0.163687974	0.001920649	-1.072727919
99.80512781	-61.89066696	10.75765514	32.75034332	-0.095440872	0.008247069	-1.065154195
99.86900739	-58.13829422	14.89604759	21.82215881	-0.034487359	0.091381282	-1.025117278
99.92927297	-21.22596741	-9.579107285	21.79178619	-0.039958477	0.133837074	-1.007585049
99.99209025	-7.639272213	16.12537003	-0.875083685	0.013111474	0.16083248	-0.978756011
100.0540316	13.23138046	18.6536293	-24.17948532	0.03044441	0.157428145	-0.987849414
100.1178275	12.26418114	26.80303955	-11.36275005	0.088937514	0.180747852	-0.982986271
100.1820161	34.42658997	-6.889005661	-25.6292572	0.143305302	0.167542338	-0.954755425
100.2418964	13.46814442	31.0222187	-37.42027664	0.074320242	0.129554957	-0.990243375
100.303912	57.78007507	65.81897736	15.77036285	0.043405831	0.08021789	-1.100325704
100.3667664	11.39666367	33.62678909	39.52054596	0.049771775	0.044599567	-1.051686287
100.4286039	-4.704455853	12.72020912	2.328711033	-0.037212733	-0.028486092	-0.997129261
100.4937506	20.87198448	5.265954018	-18.90572166	-0.054713685	-0.032328278	-1.049038291
100.5568324	-21.72781372	62.62194443	-56.66604996	0.002795534	0.002309709	-1.068346143
100.6163921	-3.458883524	3.454761744	-7.571590424	-0.010702895	0.039543346	-0.986405015
100.6805062	11.32773972	-40.05858231	-6.227793694	-0.052807137	0.051229402	-0.998725593
100.7416268	12.65521908	-103.5712433	5.642346859	-0.080997556	0.019301625	-1.05611217
100.8045357	2.546635866	11.61637878	74.21031189	-0.15812555	-0.017691627	-1.066210389
100.866323	1.920323253	17.13261604	37.09361649	-0.13117601	-0.040314309	-0.999653637
100.9295769	-29.36294937	-3.60855341	-2.406420946	-0.01779419	-0.056750953	-0.977380097
100.9922592	-13.90158558	-13.37913322	-20.44081879	0.111591637	-0.040185302	-0.943556547
101.0545116	-8.391711235	35.26780701	-30.32771492	0.174725682	0.010763072	-0.997270584
101.1172034	-9.955737114	42.74424744	-31.59195709	0.196024284	0.084010899	-1.030859828
101.1792781	-23.23578644	-5.734722614	13.67019653	0.124301173	0.131393343	-1.011732459
101.2413639	-9.871432304	-8.623894691	17.94481087	0.044373244	0.088809662	-1.024090648
101.304403	-15.06474876	-38.18976212	18.73449707	-0.030236136	0.041082669	-0.997161329
101.3679897	-51.71022415	13.83843899	-0.147226959	-0.100592241	-0.002264059	-0.996227205
101.4292639	-7.639073849	-24.02846146	-12.76207066	-0.070510015	0.069579259	-1.032490492
101.4919667	-6.341873169	-2.578724384	15.61506939	-0.075477645	0.079915956	-1.001793027
101.5572544	5.780435562	12.11300755	32.90670013	-0.097396128	0.026674168	-0.962365508
101.6170012	20.96014023	27.26441765	54.14915085	-0.083038755	-0.030341331	-1.016633987
101.6799847	31.16277504	-6.533668995	-6.48398304	-0.0456152	-0.079263702	-1.058985949
101.7438276	58.25632858	17.75822067	-28.95751762	-0.094306909	-0.116277218	-1.039659381
101.8057985	27.39064598	-25.03582573	-22.39819336	0.035354394	-0.027267804	-0.935219824
101.8678871	8.282320976	3.395663261	-15.62875652	0.040121093	0.020815531	-0.986676872
101.9289828	27.98287201	13.408988	-17.59055519	0.046811204	0.062875047	-1.012624502
101.9916244	26.93550682	-18.59141922	19.02276039	-0.025814107	0.053100239	-1.019218564
102.0556671	-15.84687424	57.75598145	-6.770195961	-0.003268806	0.059877969	-1.027470231
102.1167103	-15.2091198	-2.515526295	-8.056436539	-0.01462773	0.068517089	-1.036981106
102.1788861	-11.0416851	-14.48491096	-54.8687439	0.049066793	0.138399631	-1.042791724
102.242635	-18.4802742	12.82737732	10.4312067	0.028098762	0.118387662	-0.975583375
102.3035859	-24.42409325	-13.10248375	34.72214127	0.005862626	0.066965319	-0.981834412
102.3668777	-43.35815811	0.47291249	19.43001175	-0.003387953	0.039280638	-0.986112475
102.4305792	-31.35665894	-16.95947456	23.8686657	-0.033571042	-0.037804019	-0.985795856
102.4924258	-6.191003799	-4.884913445	0.876473069	-0.069946297	-0.146030352	-1.040047288
102.5565387	5.825454235	-8.241975784	-6.496160507	-0.086696096	-0.177431077	-1.041811943
102.6162741	16.27565002	29.17095947	-6.154262543	-0.029770076	-0.093678594	-1.014217138
102.6793349	13.07914829	-5.534651756	-4.498169899	-0.010310896	-0.012998966	-0.992656231
102.7414184	1.79070282	13.72826481	-5.766201973	0.047425479	0.104941636	-0.850646317
102.8053351	19.78492928	-5.985894203	8.723312378	-0.010090176	0.055592868	-0.843387127
102.8670557	3.785470486	47.38023376	-11.02324581	-0.01048019	0.041746072	-0.856638372
102.9311591	6.881680012	-34.69010162	-12.26898003	0.003533157	0.030829266	-0.933794975
102.9930298	10.7130661	-40.98559189	11.94880867	-0.007689906	0.018093804	-0.988664627
103.0571036	14.66531086	-36.07043457	-17.1534214	-0.083569214	-0.007592501	-1.105449677
103.1162216	-15.39956665	23.96355057	-12.83723259	0.011544064	0.053655654	-1.064181089
103.1792205	1.467948914	0.023239288	10.6199255	-0.004955254	0.017983088	-1.057979107
103.2418435	-12.31630039	-19.21479988	-11.36302376	0.018352233	-0.027797563	-1.19330442
103.3050398	8.408308983	-22.07342911	14.46830845	-0.022090405	0.015139903	-1.036541462
103.3668315	11.38768482	5.047881603	-1.021468401	-0.036273599	0.011536425	-1.032565475
103.4322104	22.3717823	32.89014053	-6.06898737	-0.057575848	-0.017471002	-1.009784102
103.4919821	-14.08502865	9.823173523	3.967412949	-0.042964265	-0.044619046	-0.969384313
103.5538129	-4.392344475	6.254490376	-0.951396525	-0.03151609	-0.044383019	-0.98739481
103.6179542	-0.586226523	-0.289001137	0.07532233	-0.025350366	-0.046444561	-0.996578693
103.6798588	0.912419915	0.105126083	0.046529237	-0.02531004	-0.045370147	-0.999169707
103.7419699	0.181287453	0.144320145	-0.080794953	-0.025375135	-0.045748904	-0.999024153
103.8049395	-0.463303566	-0.047920339	-0.106107034	-0.024190539	-0.046171535	-0.999588549
103.8666546	0.208781213	-0.016867435	0.047613803	-0.023960544	-0.045550004	-1.000167012
103.9287689	-0.131098032	0.108812116	-0.017875794	-0.025374457	-0.045325689	-1.000700831
103.9918459	-0.279287964	0.043908942	0.105857417	-0.024725601	-0.045703761	-0.999616265
104.0538006	-0.159875751	-0.139744818	0.135626435	-0.025344271	-0.044908341	-1.000024319
104.1194795	-0.122583531	0.13356863	0.10987591	-0.025594238	-0.04531296	-1.000094175
104.1785541	-0.158055469	-0.078765087	0.198017791	-0.025432935	-0.045103248	-0.999852717
104.2429678	-0.035760015	0.012538494	0.106427044	-0.024933914	-0.045064151	-0.999689937
104.3074435	-0.128667757	0.166610196	-0.013201233	-0.025211986	-0.044747163	-0.999503016
104.3664332	-0.190694183	-0.052008517	-0.040242109	-0.025006391	-0.043961361	-1.000296474
104.4294601	-0.030039463	0.074102484	-0.019118145	-0.024967059	-0.044031147	-1.000038385
104.4911365	-0.005638066	0.043538861	-0.016433826	-0.025198219	-0.043700285	-0.999717355
104.5561475	-0.40125671	-0.255625039	0.01259622	-0.024616277	-0.043638643	-1.000033021
104.6165516	-0.675599098	-0.263125032	0.044873234	-0.025641844	-0.043577842	-1.000048995
104.6792734	-1.568084478	-0.474801838	-0.044928029	-0.02553164	-0.044376172	-0.999810636
104.7411606	-0.127530068	0.041098852	0.266641647	-0.024577225	-0.042381637	-0.998990297
104.8061751	0.141718417	0.497911721	0.015831321	-0.02520467	-0.041541364	-0.999687433
104.865937	1.001935482	-0.075855821	0.108757809	-0.02461791	-0.044397812	-0.999018192
104.9292189	-0.038252629	0.168424577	-0.112289473	-0.026372619	-0.041440003	-1.001113057
104.9918281	0.083660394	-0.26060757	0.015857346	-0.022955596	-0.043004148	-0.999412835
105.0537947	0.78691113	0.072908454	0.137436256	-0.023135301	-0.045704436	-0.999945641
105.1167849	-0.223723277	-0.226843625	-0.016404081	-0.025304649	-0.043245945	-1.000681996
105.1798631	0.024866808	0.014148343	0.197311997	-0.025320964	-0.044435732	-0.998953462
105.2447055	-0.372177333	0.061923914	0.161242828	-0.024427472	-0.043463666	-0.99956888
105.3037012	-0.342058361	0.101605184	0.167547315	-0.026773596	-0.041947946	-0.999645531
105.3666428	-0.0706577	0.013592958	0.108567476	-0.023574604	-0.04283873	-1.000341773
105.4299827	0.143904656	0.103046849	-0.10466107	-0.024916152	-0.042108957	-0.999004364
105.4921357	-0.129740924	-0.015633913	0.016902793	-0.024813533	-0.042170312	-0.999471247
105.5537039	0.115577176	-0.143713742	0.045992654	-0.024451476	-0.042588733	-1.00036943
105.6178855	-0.010332547	-0.017437689	-0.133075729	-0.025300071	-0.042596098	-1.000087142
105.6798675	-0.097068392	-0.139401272	-0.014312972	-0.024916949	-0.042119775	-0.999858439
105.7446041	-0.010629386	-0.177175924	0.018292628	-0.025700051	-0.042835116	-0.999447286
105.804559	-0.21866557	-0.170603067	0.135970905	-0.025232369	-0.041889235	-1.000060201
105.8675507	-0.092508323	0.132387072	0.072469033	-0.025187301	-0.041997179	-0.999894023
105.9286627	0.056094483	0.040673245	0.236126035	-0.025404956	-0.042390354	-1.000491977
105.9913753	-0.006713884	0.255102903	0.04776061	-0.02528936	-0.041984819	-1.000417829
106.0555624	0.058030009	0.041849736	-0.046622816	-0.025427837	-0.041789439	-1.000388861
106.1174382	-0.097802833	-0.199993312	-0.013554816	-0.024955999	-0.042286113	-0.999480665
106.1795268	0.15475741	-0.049374141	0.140294731	-0.025282219	-0.041951325	-1.000191689
106.2414942	-0.036478672	-0.10741993	-0.013916383	-0.024551453	-0.04237821	-0.999824882
106.3043971	0.117057852	-0.13904123	0.045590743	-0.025725296	-0.042037711	-1.000112057
106.3671666	-0.065925397	0.017298248	0.109739341	-0.024481313	-0.041529659	-1.000038028
106.4295915	-0.097458571	0.074035212	-0.077422246	-0.025166595	-0.041619129	-0.999881446
106.4920934	-0.007077557	0.101259023	0.13598901	-0.025302056	-0.041692719	-0.999962509
106.5541678	-0.194901839	0.108680755	0.105374262	-0.024955036	-0.041860308	-1.000620842
106.6170222	-0.003758092	-0.10357248	0.134864971	-0.024661683	-0.041618299	-1.001237988
106.6790456	0.113804273	0.134257719	0.046331909	-0.024829686	-0.040995311	-0.999305129
106.7420291	-0.036470052	0.104144208	0.04739492	-0.024939001	-0.041420549	-1.000176311
106.8061119	0.145486668	-0.078953959	-0.075381055	-0.024528021	-0.040968984	-1.000594735
106.8684196	0.083996743	0.014732099	-0.013911095	-0.025656536	-0.041786868	-1.000587463
106.9291048	-0.037200481	-0.017461568	0.017680865	-0.024211913	-0.042305406	-1.000360012
106.9920164	-0.078039333	-0.021604033	0.107883207	-0.024950614	-0.041631296	-1.000337124
107.0541007	-0.217258513	0.135042533	0.196643695	-0.025334673	-0.041846562	-1.000231266
107.1188558	0.084035046	-0.017794028	0.167543054	-0.024698464	-0.041365907	-1.000712872
107.1788083	0.142692968	0.052126732	0.070666403	-0.025140271	-0.041271251	-1.001634836
107.2420626	0.083673783	-0.108543105	0.047760617	-0.024700394	-0.041331127	-1.000473857
107.3047646	0.143194541	-0.106705613	-0.073816165	-0.025378432	-0.041056868	-1.000286222
107.3666708	-0.015696185	-0.012980959	-0.08915998	-0.025175814	-0.040942762	-1.001075983
107.4288198	-0.036482975	0.165855572	0.015134117	-0.025798593	-0.041161597	-1.000797033
107.4927756	-0.00634815	-0.078932948	0.045998283	-0.025585048	-0.04138663	-1.00080049
107.5567491	-0.03431423	-0.168765321	0.015129824	-0.025857534	-0.041275017	-1.000754118
107.6175464	-0.036444359	0.194888964	0.076449744	-0.02476115	-0.041249018	-0.999297082
107.6786919	0.024133135	-0.14165844	0.049360778	-0.025048649	-0.041502919	-1.000760317
107.7434826	0.085090704	0.010336082	0.076504245	-0.025917403	-0.041731328	-1.000930905
