Time (s)	Processed X Gyro	Processed Y Gyro	Processed Z Gyro	Processed X Accel	Processed Y Accel	Processed Z Accel
715.0390237	-0.007486478	-0.14336592	0.076447494	-0.025895048	-0.01443249	-1.001504183
715.1011166	-0.006710335	0.193434909	0.015483379	-0.025761046	-0.013678921	-1.003108025
715.163986	-0.128295317	-0.169850469	-0.074883312	-0.025981324	-0.014892431	-1.002012253
715.2260221	0.050493985	-0.136849329	0.014158409	-0.025650498	-0.014572981	-1.002218008
715.2888919	0.114153489	0.226653367	0.047364701	-0.026200254	-0.013516746	-1.002461553
715.353782	0.082401156	-0.021421826	0.133420095	-0.025888149	-0.014194014	-1.003218055
715.413791	0.206338808	0.195965573	0.04669781	-0.025649205	-0.013233471	-1.002141595
715.4759972	0.116338857	0.045346133	0.015117059	-0.025951136	-0.013158455	-1.002293348
715.5386159	0.146136299	-0.046844881	0.137804434	-0.025504338	-0.013631268	-1.00176549
715.602715	-0.005229848	0.071783714	0.014922386	-0.026276169	-0.013890737	-1.001579404
715.6636915	-0.065869093	-0.01634321	0.045604516	-0.025737552	-0.014658561	-1.002963543
715.7255772	-0.005982481	-0.049033213	0.015497496	-0.026288208	-0.014878788	-1.002561331
715.7895132	0.146460891	0.011613583	0.106576003	-0.025391037	-0.013301297	-1.00300467
715.8526214	-0.218303755	-0.078037664	0.106933236	-0.025586933	-0.014803828	-1.002079368
715.9132719	0.081043549	0.247587889	-0.011025757	-0.025462426	-0.013699249	-1.002362609
715.9763789	0.11451178	0.134687677	0.046702657	-0.025792889	-0.013051815	-1.002797484
716.0386155	-0.004979145	0.282087296	0.044596925	-0.026422879	-0.01321112	-1.002787948
716.1015852	-0.005785577	-0.079002053	0.014346661	-0.026266078	-0.013617051	-1.003286958
716.1664272	0.115955867	0.136086375	0.197669178	-0.02570723	-0.012735187	-1.002377629
716.2264156	0.11488425	-0.197441265	0.04597057	-0.024988974	-0.01224917	-1.003032565
716.2880475	0.02484956	-0.199984789	0.076441064	-0.026034744	-0.014256041	-1.003376842
716.3509903	-0.036114965	0.226449758	-0.014278551	-0.025439614	-0.014001473	-1.004431129
716.4141751	-0.127984777	-0.19895114	0.16865404	-0.025273401	-0.013620652	-1.001276612
716.4761129	0.266953498	0.195237696	0.076083809	-0.026724171	-0.013012909	-1.001881838
716.5381406	0.115590818	-0.019169707	0.137983963	-0.026405113	-0.014169917	-1.003127217
716.6029866	0.026390482	-0.015755434	0.075321995	-0.026669148	-0.013874589	-1.00289607
716.6645473	0.084780373	0.043900013	0.075731218	-0.025348641	-0.013421138	-1.001893163
716.7262941	0.559901416	1.511514187	0.079160213	-0.025715869	-0.013162021	-1.003024817
716.7890604	-0.243683487	-0.043578513	-0.044051223	-0.026865875	-0.014017363	-1.001119852
716.8511936	-0.581940651	-0.167672336	-0.075619057	-0.026418647	-0.01400928	-1.001546979
716.9163249	0.086537123	0.200113863	-0.102538131	-0.027379313	-0.014238852	-1.002646208
716.9759719	-0.128300488	0.132364646	0.071050078	-0.025930542	-0.013360289	-1.002172709
717.039045	-0.00597979	0.072935842	0.138541117	-0.02739816	-0.013195214	-1.002815008
717.1010684	-0.186660677	-0.085135646	0.100193985	-0.025817255	-0.013939096	-1.003149867
717.1648237	-0.095988691	-0.141182199	-0.014638716	-0.027358346	-0.012851642	-1.001614213
717.2288848	0.024133127	0.198267847	0.076473996	-0.025892658	-0.015401294	-1.002567053
717.2887071	-0.005633724	-0.017083602	0.076100931	-0.026086904	-0.013220051	-1.002748013
717.3526566	0.053202547	-0.021464357	-0.040250227	-0.026494447	-0.011786217	-1.002509594
717.4136165	0.144821391	0.318179786	-0.041463509	-0.025588198	-0.013169033	-1.002948761
717.4758709	0.114509754	-0.260241687	0.04560031	-0.026251361	-0.013052643	-1.0027771
717.5384174	0.146793261	0.103777371	-0.014292493	-0.026144994	-0.012861317	-1.002220869
717.6016476	-0.065146267	0.046069067	0.198030755	-0.025842916	-0.013913313	-1.002085209
717.6647759	-0.190406993	-0.293019265	0.076454043	-0.026082087	-0.013278429	-1.001431465
717.7264713	-0.037176285	-0.35205856	0.076453872	-0.026462676	-0.012469827	-1.002413988
717.7885512	-0.008049071	0.38174957	-0.19847253	-0.027654015	-0.013330487	-1.001202106
717.8525792	0.294144809	0.710595787	0.016184017	-0.027256113	-0.012824167	-1.006752253
717.9142675	-0.479627669	0.380286098	-0.110581607	-0.026834009	-0.012671389	-1.0042907
717.9769118	0.54134506	-0.081301011	-0.045150064	-0.026549162	-0.015108321	-1.005996943
718.038447	-0.158803791	0.377798617	-0.045127165	-0.026593782	-0.010912941	-1.002737403
718.1034552	0.207066536	0.072325647	0.01659013	-0.025783591	-0.012056272	-1.002896547
718.1631298	-0.310140997	0.166207075	0.076815613	-0.02510725	-0.015578737	-1.003173828
718.2263087	0.178029373	0.043517686	0.016209977	-0.025617002	-0.013061864	-1.003277421
718.2880652	-0.064472206	0.013761594	0.015464795	-0.025408376	-0.013199566	-1.003385186
718.3522476	-0.524612129	0.010656709	0.015482549	-0.024517519	-0.013773909	-1.002404451
718.4129194	0.177117422	0.10786631	0.076477014	-0.025948351	-0.01047846	-1.003267407
718.4781166	-0.402140677	0.105639242	0.016054349	-0.025338544	-0.011011946	-1.002953529
718.5389558	-0.434265941	0.350182682	-0.107647583	-0.025269862	-0.012195199	-1.002270937
718.6010013	-0.524636209	0.377811521	0.01619284	-0.025090631	-0.010545863	-1.002499104
718.6650163	-0.671676159	0.321962178	-0.044127025	-0.023839086	-0.011241838	-1.002539992
718.7260102	-0.524657905	0.258760989	0.016567266	-0.024623005	-0.011259187	-1.003256321
718.789863	-0.28110835	0.318639785	-0.045125425	-0.02432156	-0.010085566	-1.003387213
718.8530332	-0.28072539	0.165481389	0.044149891	-0.02402534	-0.009928706	-1.003379703
718.9139493	-0.12439049	0.100430503	0.104277097	-0.023452923	-0.009269746	-1.003224015
718.9769565	0.114872515	-0.138643548	-0.075973935	-0.023982197	-0.008823412	-1.002717257
719.0396948	-0.127946392	0.164044097	-0.015366375	-0.023816738	-0.008552877	-1.003308058
719.1005797	-3.486741066	-3.905167103	3.30360198	-0.011113256	-0.017585609	-1.017921805
719.1645722	-8.32285881	7.681349754	-8.619068146	0.02646756	-0.012456523	-1.015640736
719.2263951	24.09346581	4.228341103	-14.04296875	0.046467386	-0.001933337	-1.013793707
719.2915719	13.29728127	18.93715858	8.667261124	0.022395618	-0.02839252	-1.00439918
719.3529593	12.21278954	65.53691864	13.66299915	0.080806181	-0.043190844	-1.016499758
719.4144968	9.537790298	32.7621727	10.57300091	0.068910338	-0.096800596	-1.040044904
719.4769904	-1.822859168	35.79240417	-29.64016342	0.09092322	-0.065617763	-0.967045665
719.5393758	-3.091646194	15.47678375	1.790156722	0.050431307	-0.054881524	-0.954111695
719.6024371	-26.98625565	-13.98303986	6.823739052	-0.065276682	-0.08528401	-1.045401692
719.6634831	-25.02939224	-22.77177811	-14.75355434	-0.094970979	-0.058701485	-1.05477345
719.7265171	-22.6965332	-39.33990479	34.67827225	-0.134846285	-0.029361833	-0.974505603
719.7901278	-5.306192875	-43.09890366	-2.178332806	-0.112787552	-0.043267712	-0.989924371
719.8524276	-18.90874481	-42.90686417	7.200002193	-0.082858443	0.016164562	-0.974500418
719.9142375	-7.638310432	-48.98176575	-6.023932457	-0.065907165	-0.00977385	-1.050986171
719.9773354	4.924607754	-21.75374985	-12.02894783	-0.004460527	0.037408046	-1.025501847
720.0381481	13.66656113	-45.40227509	34.93312836	0.006854983	0.045724489	-0.980298042
720.1022819	3.761755705	-64.55828094	-1.562498569	-0.109417185	-0.00688174	-1.021397948
720.1639367	-10.68239498	13.25662804	-1.416324735	-0.009541287	0.056265742	-1.00665772
720.2262222	2.026386023	39.74173355	-6.693769932	0.01379681	0.051878713	-1.041572094
720.2891579	2.312942028	29.98763847	7.424349308	-0.003117558	0.054710291	-1.020184994
720.3509484	13.16107082	46.55051422	12.79716587	0.037299622	0.029749161	-1.0360744
720.4149322	-7.679766178	42.83806229	24.63564682	-0.088050656	0.024359995	-1.037236214
720.4771132	-10.37616348	33.46170044	-6.350433826	-0.139610037	0.00262144	-1.002254248
720.5388646	-24.8854847	22.23922729	3.353037834	-0.217862844	-0.012629645	-0.969333887
720.6028693	2.150582075	-31.63728714	13.55320835	-0.241829067	-0.091099225	-1.028158307
720.6637574	8.103392601	-4.346349716	-7.389863491	-0.160133526	-0.140096486	-1.054414988
720.7277314	7.514299393	-5.755331039	-11.50417328	-0.028254442	-0.104680628	-1.022810936
720.7900635	18.11936569	-15.43572712	2.675105572	0.017595191	-0.041331992	-1.037161589
720.8539277	5.939669609	18.00689697	-14.90051079	0.041825723	0.060622271	-0.956185997
720.9136576	3.868141413	-3.387643099	-5.085862637	0.020544561	0.101598449	-1.026208997
720.9768933	-17.29693794	-17.55818939	-11.75760174	-0.017454136	0.248826176	-1.004361391
721.0387024	-4.151984215	0.66816622	-5.08982563	0.005657079	0.284304649	-1.046963811
721.1019815	-17.62750053	11.7423048	2.948516607	0.008624658	0.294512093	-0.985849798
721.1645935	-11.09737873	-8.154204369	10.29008579	-0.006470982	0.212668121	-0.98165834
721.2266083	-2.755128622	-21.34467316	28.14949608	-0.028422024	0.089736529	-0.982841492
721.2886763	3.859923363	5.892120361	23.25203514	-0.02402381	0.017655879	-1.033159018
721.3540299	-6.62288475	2.692014217	9.345822334	-0.050110329	-0.029825548	-1.003180146
721.4136465	-6.209033012	-9.172886848	7.740573883	-0.044595875	-0.075309597	-0.990796447
721.4775569	0.050609164	0.413806558	4.315342426	-0.031401958	-0.081333585	-1.006136537
721.5381817	11.42509937	-0.325611711	6.356229782	-0.011374516	-0.092090771	-1.008102655
721.6015576	12.07711411	-3.922168493	-3.852006912	-0.073592678	-0.151842743	-1.005082965
721.6634519	20.88143349	0.979866624	-8.845468521	-0.080926523	-0.176409364	-0.998586357
721.728575	30.74053764	-14.01702309	-10.925107	0.006461188	-0.051825907	-1.023489475
721.7882551	9.792714119	3.806463003	-16.83439827	0.078176089	0.067271009	-0.962144852
721.8511671	-8.539245605	23.3079052	-9.326587677	0.091421075	0.137184992	-0.978912234
721.9141775	4.104010582	16.23732185	13.24314785	0.065221518	0.132984504	-1.034096003
721.9762127	-28.15197372	39.8461647	2.233854055	0.020448314	0.130704552	-0.973336518
722.0391461	27.00979042	-72.56335449	25.96310043	0.037467975	0.037790932	-1.018000245
722.1030908	23.65139198	-29.97839737	-0.130318314	0.009335824	-0.025686907	-1.0277915
722.16522	-11.01094723	-22.66636276	-3.648102283	-0.001205989	-0.026309472	-1.017331362
722.2270583	29.12064934	41.06125641	7.305421829	-0.030956455	-0.005868381	-1.053611517
722.2909979	0.137144178	-1.294998646	0.289506763	-0.020882295	-0.035266161	-0.99535495
722.3520182	0.521825492	-0.837060273	0.320455611	-0.022715706	-0.036846902	-0.999126077
722.4139923	0.571261764	-0.139999822	0.227263123	-0.022491898	-0.036476519	-0.99914676
722.4759964	-0.186977819	-0.198126763	-0.076560833	-0.022456212	-0.037002947	-1.000323176
722.5388038	0.084786944	-0.078064226	-0.014634307	-0.024284694	-0.037423562	-1.00036478
722.6008679	0.085463934	-0.169878423	-0.106470436	-0.025417553	-0.036488108	-1.001104236
722.6651742	-0.159400612	-1.344314337	0.352880239	-0.021136198	-0.037877962	-1.00031507
722.7271313	-0.187446177	-0.110792235	-0.075262137	-0.023275265	-0.039222918	-0.999552965
722.7886443	-0.275648803	-1.444766879	0.200688422	-0.025068451	-0.036417723	-0.999836504
722.8524011	-0.008900334	0.530572653	0.075003527	-0.024062295	-0.039503146	-1.001137733
722.9150416	-0.432067215	0.071470782	0.168270454	-0.024237912	-0.038726117	-1.00098598
722.9768108	-0.314072907	-0.23201704	0.077572413	-0.021937937	-0.03580524	-0.999241531
723.0395515	0.054628685	-0.169138059	0.107286207	-0.027012542	-0.036347806	-1.000117183
723.1042877	0.327562988	0.471431971	-0.074538864	-0.026133815	-0.036452644	-1.000658393
723.1632577	0.205992311	0.133900031	-0.01505764	-0.023886031	-0.037153587	-0.999757051
723.2262258	2.267244101	-0.498715848	0.108271971	-0.021759041	-0.036251199	-0.992263019
723.2881833	2.158373356	2.485153198	0.045222256	-0.026400551	-0.037389476	-1.001612067
723.3520723	1.763394117	-0.746543884	0.137804106	-0.02269789	-0.03790345	-1.001464725
723.4129557	0.728278637	0.044988148	0.167917401	-0.023105126	-0.038185019	-0.999836624
723.4794059	1.236713171	0.893512607	0.076802529	-0.025302544	-0.037184536	-1.003468752
723.5390427	-0.123146765	0.007723258	0.287278891	-0.023648664	-0.0388395	-1.000383735
723.6014107	0.295620292	0.011583319	0.016201248	-0.024272714	-0.037756246	-1.001356959
723.664035	0.358760864	-0.017066551	-0.105754241	-0.024254948	-0.037313592	-1.00035727
723.7279607	-0.159867704	-0.199981064	-0.10537114	-0.02449511	-0.038435824	-0.998705864
723.7893107	-0.038104832	0.103217393	-0.012319352	-0.025055856	-0.036997486	-1.001402259
723.851828	-0.157692492	0.01232155	0.015841193	-0.023884581	-0.036924813	-1.000816703
