0x50	10:35:18.115	0.00	-0.04	-0.38	0.00	0.19	0.00
0x50	10:35:18.123	0.01	-0.03	-0.38	0.06	0.19	-0.06
0x50	10:35:18.135	0.00	-0.03	-0.37	0.06	0.25	-0.06
0x50	10:35:18.143	0.01	-0.04	-0.38	0.00	0.12	0.06
0x50	10:35:18.155	0.02	-0.03	-0.40	0.06	0.31	0.00
0x50	10:35:18.164	0.00	-0.02	-0.38	0.00	0.25	-0.19
0x50	10:35:18.175	0.00	-0.04	-0.38	-0.06	0.31	-0.12
0x50	10:35:18.184	-0.01	-0.02	-0.39	-0.06	0.06	-0.12
0x50	10:35:18.195	-0.01	-0.03	-0.37	0.00	0.25	-0.06
0x50	10:35:18.205	0.00	-0.03	-0.39	-0.06	0.06	0.06
0x50	10:35:18.213	0.02	-0.03	-0.38	0.06	0.06	-0.06
0x50	10:35:18.225	0.00	-0.05	-0.39	0.00	-0.12	0.00
0x50	10:35:18.233	0.00	-0.06	-0.41	0.06	-0.06	0.06
0x50	10:35:18.246	0.01	-0.04	-0.37	0.00	0.12	0.00
0x50	10:35:18.254	-0.01	-0.03	-0.40	0.19	0.06	0.00
0x50	10:35:18.265	0.00	-0.03	-0.37	0.12	-0.06	-0.06
0x50	10:35:18.274	0.00	-0.04	-0.38	-0.06	0.06	0.12
0x50	10:35:18.286	0.00	-0.03	-0.39	-0.06	0.00	0.00
0x50	10:35:18.295	0.00	-0.06	-0.38	-0.12	0.12	0.06
0x50	10:35:18.306	0.01	-0.04	-0.40	-0.06	0.06	0.06
0x50	10:35:18.315	0.01	-0.03	-0.40	0.00	0.19	-0.06
0x50	10:35:18.325	0.01	-0.03	-0.39	0.06	0.38	0.00
0x50	10:35:18.336	0.01	-0.05	-0.39	0.06	0.25	0.00
0x50	10:35:18.344	0.00	-0.03	-0.37	0.00	0.00	-0.06
0x50	10:35:18.356	0.01	-0.03	-0.38	0.00	0.06	-0.06
0x50	10:35:18.365	0.00	-0.01	-0.36	0.06	0.00	-0.06
0x50	10:35:18.376	0.00	-0.02	-0.37	0.00	0.25	-0.12
0x50	10:35:18.385	0.00	-0.03	-0.36	0.00	0.19	-0.06
0x50	10:35:18.397	0.00	-0.04	-0.36	0.12	0.25	-0.06
0x50	10:35:18.405	0.00	-0.05	-0.38	0.06	0.06	-0.06
0x50	10:35:18.414	0.00	-0.04	-0.37	-0.06	0.00	-0.06
0x50	10:35:18.426	0.00	-0.06	-0.38	-0.06	-0.06	0.00
0x50	10:35:18.434	0.00	-0.04	-0.36	0.00	0.06	-0.12
0x50	10:35:18.446	0.00	-0.04	-0.37	0.19	0.19	-0.06
0x50	10:35:18.455	0.00	-0.04	-0.37	0.00	-0.06	0.12
0x50	10:35:18.467	-0.01	-0.05	-0.40	0.00	0.00	0.00
0x50	10:35:18.475	0.02	-0.03	-0.37	0.25	0.00	0.00
0x50	10:35:18.487	0.00	-0.03	-0.38	0.19	-0.06	0.06
0x50	10:35:18.496	0.01	-0.05	-0.38	0.00	0.00	-0.06
0x50	10:35:18.508	0.01	-0.02	-0.37	0.06	0.00	-0.06
0x50	10:35:18.516	0.00	-0.03	-0.41	0.00	0.25	0.00
0x50	10:35:18.525	-0.01	-0.02	-0.36	0.06	0.25	-0.06
0x50	10:35:18.535	0.00	-0.03	-0.39	0.12	-0.19	0.06
0x50	10:35:18.545	0.00	-0.03	-0.38	0.00	-0.19	0.00
0x50	10:35:18.556	0.00	-0.07	-0.40	0.06	-0.06	-0.06
0x50	10:35:18.565	0.00	-0.03	-0.38	-0.06	0.00	-0.06
0x50	10:35:18.577	0.00	-0.03	-0.38	0.00	-0.06	0.00
0x50	10:35:18.586	0.00	-0.04	-0.41	0.06	0.00	0.00
0x50	10:35:18.597	0.00	-0.02	-0.38	0.06	0.00	0.06
0x50	10:35:18.606	0.00	-0.04	-0.38	-0.06	0.12	-0.19
0x50	10:35:18.614	0.00	-0.04	-0.38	0.00	0.06	0.00
0x50	10:35:18.627	0.00	-0.03	-0.40	0.00	-0.06	0.06
0x50	10:35:18.635	0.00	-0.03	-0.37	0.00	-0.25	0.12
0x50	10:35:18.647	0.00	-0.02	-0.39	-0.12	0.12	0.00
0x50	10:35:18.655	0.01	-0.02	-0.42	-0.12	0.12	0.00
0x50	10:35:18.666	0.01	-0.05	-0.38	0.00	0.00	-0.06
0x50	10:35:18.676	0.00	-0.05	-0.42	0.12	-0.12	0.06
0x50	10:35:18.687	0.00	-0.03	-0.39	0.06	0.00	-0.06
0x50	10:35:18.696	0.01	-0.06	-0.39	-0.06	0.00	-0.06
0x50	10:35:18.707	0.01	-0.03	-0.37	-0.06	0.00	-0.06
0x50	10:35:18.717	-0.01	-0.05	-0.39	-0.12	0.06	0.00
0x50	10:35:18.725	0.00	-0.04	-0.36	-0.12	0.19	-0.06
0x50	10:35:18.737	0.01	-0.04	-0.39	0.00	0.06	-0.12
0x50	10:35:18.745	0.00	-0.05	-0.40	-0.12	0.19	0.00
0x50	10:35:18.757	0.01	-0.06	-0.40	-0.12	0.19	0.00
0x50	10:35:18.766	0.01	-0.04	-0.37	0.00	0.25	-0.06
0x50	10:35:18.777	0.00	-0.05	-0.39	0.00	-0.06	0.00
0x50	10:35:18.786	0.00	-0.03	-0.37	0.00	0.00	0.00
0x50	10:35:18.798	0.00	-0.03	-0.39	-0.12	0.06	0.12
0x50	10:35:18.807	0.00	-0.03	-0.35	-0.12	0.19	-0.12
0x50	10:35:18.815	0.00	-0.06	-0.37	-0.06	0.06	-0.06
0x50	10:35:18.827	0.00	-0.04	-0.37	-0.06	0.19	-0.06
0x50	10:35:18.836	0.00	-0.04	-0.39	0.00	0.00	0.06
0x50	10:35:18.848	-0.01	-0.05	-0.41	-0.06	0.06	-0.12
0x50	10:35:18.856	0.00	-0.05	-0.38	0.00	-0.06	0.06
0x50	10:35:18.867	0.00	-0.05	-0.36	0.00	0.06	-0.12
0x50	10:35:18.877	0.00	-0.03	-0.39	-0.06	-0.06	-0.06
0x50	10:35:18.888	0.00	-0.02	-0.39	0.00	-0.06	-0.06
0x50	10:35:18.897	0.00	-0.05	-0.39	0.06	-0.19	-0.12
0x50	10:35:18.908	0.00	-0.04	-0.37	-0.06	-0.19	0.00
0x50	10:35:18.917	0.00	-0.03	-0.36	-0.06	-0.06	0.06
0x50	10:35:18.926	0.01	-0.04	-0.40	0.00	0.06	0.00
0x50	10:35:18.937	0.00	-0.04	-0.40	-0.06	0.19	-0.12
0x50	10:35:18.946	0.00	-0.04	-0.38	-0.12	0.12	0.00
0x50	10:35:18.958	0.00	-0.02	-0.39	0.00	0.12	-0.06
0x50	10:35:18.967	0.00	-0.03	-0.39	0.00	0.00	0.06
0x50	10:35:18.978	0.00	-0.03	-0.40	-0.19	0.12	0.00
0x50	10:35:18.987	0.00	-0.03	-0.37	-0.19	0.12	-0.06
0x50	10:35:18.998	0.00	-0.04	-0.37	0.00	0.00	0.19
0x50	10:35:19.007	0.01	-0.05	-0.39	-0.12	0.12	-0.06
0x50	10:35:19.019	0.01	-0.05	-0.38	0.06	-0.06	0.00
0x50	10:35:19.028	0.00	-0.03	-0.35	-0.06	-0.06	0.00
0x50	10:35:19.036	0.00	-0.03	-0.37	0.06	0.06	0.00
0x50	10:35:19.048	0.00	-0.04	-0.38	-0.19	0.12	-0.19
0x50	10:35:19.057	0.00	-0.05	-0.40	0.06	0.00	0.06
0x50	10:35:19.068	0.01	-0.07	-0.37	0.06	-0.06	0.12
0x50	10:35:19.077	0.00	-0.03	-0.39	-0.06	0.06	0.00
0x50	10:35:19.089	0.00	-0.02	-0.40	0.00	-0.06	0.12
0x50	10:35:19.098	0.00	-0.02	-0.39	0.06	-0.25	0.06
0x50	10:35:19.110	0.00	-0.02	-0.37	0.06	-0.19	-0.06
0x50	10:35:19.118	-0.01	-0.03	-0.40	0.12	-0.06	0.06
0x50	10:35:19.126	0.00	-0.03	-0.37	-0.12	-0.19	0.12
0x50	10:35:19.139	0.02	-0.03	-0.39	0.00	-0.19	0.00
0x50	10:35:19.147	0.03	-0.01	-0.38	-0.06	-0.38	0.12
0x50	10:35:19.158	0.01	-0.06	-0.41	-0.12	-0.06	-0.06
0x50	10:35:19.167	0.01	-0.04	-0.39	-0.06	-0.25	-0.06
0x50	10:35:19.178	0.00	-0.05	-0.38	0.12	0.00	0.00
0x50	10:35:19.188	-0.01	-0.03	-0.41	0.00	-0.12	0.00
0x50	10:35:19.200	0.01	-0.03	-0.41	0.06	-0.12	0.00
0x50	10:35:19.208	0.01	-0.06	-0.38	0.06	0.00	0.19
0x50	10:35:19.216	0.02	-0.05	-0.40	-0.06	-0.06	0.00
0x50	10:35:19.229	0.00	-0.03	-0.40	-0.12	0.00	-0.06
0x50	10:35:19.237	0.00	-0.02	-0.39	-0.06	0.31	-0.12
0x50	10:35:19.249	0.00	-0.04	-0.37	-0.06	0.31	-0.12
0x50	10:35:19.257	0.01	-0.02	-0.39	0.12	0.06	0.06
0x50	10:35:19.269	0.00	-0.03	-0.37	0.06	-0.19	0.12
0x50	10:35:19.278	0.01	-0.05	-0.40	-0.12	-0.06	0.00
0x50	10:35:19.289	0.00	-0.04	-0.38	-0.12	0.00	0.00
0x50	10:35:19.298	0.01	-0.03	-0.39	0.06	-0.06	0.12
0x50	10:35:19.310	0.00	-0.03	-0.40	0.19	-0.12	0.06
0x50	10:35:19.319	0.00	-0.03	-0.40	0.00	0.00	-0.06
0x50	10:35:19.327	-0.01	-0.03	-0.38	0.06	0.00	0.06
0x50	10:35:19.339	0.00	-0.01	-0.37	0.00	0.06	0.06
0x50	10:35:19.348	0.00	-0.03	-0.39	-0.06	-0.12	0.06
0x50	10:35:19.360	0.01	-0.06	-0.38	-0.12	0.00	0.12
0x50	10:35:19.368	0.00	-0.07	-0.41	-0.06	0.00	0.06
0x50	10:35:19.380	0.01	-0.04	-0.39	0.06	0.12	-0.12
0x50	10:35:19.389	0.00	-0.05	-0.39	0.06	0.00	0.00
0x50	10:35:19.401	-0.01	-0.03	-0.37	0.00	0.06	0.06
0x50	10:35:19.409	-0.01	-0.04	-0.39	-0.06	0.19	0.00
0x50	10:35:19.421	0.00	-0.02	-0.37	0.12	-0.19	0.19
0x50	10:35:19.428	0.00	-0.04	-0.37	0.06	-0.06	0.00
0x50	10:35:19.438	0.01	-0.04	-0.37	0.00	0.00	0.12
0x50	10:35:19.449	0.00	-0.03	-0.37	0.00	0.06	0.00
0x50	10:35:19.458	0.01	-0.03	-0.38	0.12	0.06	0.00
0x50	10:35:19.469	0.00	-0.03	-0.39	0.06	0.00	0.06
0x50	10:35:19.479	0.01	-0.07	-0.40	-0.06	-0.06	0.00
0x50	10:35:19.491	0.00	-0.03	-0.38	0.00	0.00	0.00
0x50	10:35:19.499	0.00	-0.05	-0.38	0.12	-0.25	0.00
0x50	10:35:19.510	0.00	-0.03	-0.41	0.12	-0.06	0.06
0x50	10:35:19.519	0.00	-0.04	-0.37	0.12	-0.12	0.06
0x50	10:35:19.528	-0.01	-0.01	-0.38	0.00	0.06	0.00
0x50	10:35:19.539	0.00	-0.04	-0.38	0.06	-0.06	-0.06
0x50	10:35:19.548	0.00	0.00	-0.39	0.00	-0.19	0.12
0x50	10:35:19.559	0.00	-0.04	-0.41	0.00	-0.25	0.00
0x50	10:35:19.569	0.00	-0.05	-0.37	-0.06	-0.25	0.06
0x50	10:35:19.580	0.00	-0.03	-0.39	0.06	0.00	0.12
0x50	10:35:19.589	0.00	-0.02	-0.40	-0.06	-0.12	-0.06
0x50	10:35:19.600	-0.01	-0.02	-0.39	0.00	0.25	0.00
0x50	10:35:19.610	0.00	-0.05	-0.40	-0.06	0.12	-0.06
0x50	10:35:19.621	0.00	-0.04	-0.39	-0.12	0.12	0.00
0x50	10:35:19.629	0.00	-0.06	-0.38	-0.19	0.00	-0.06
0x50	10:35:19.638	0.01	-0.04	-0.38	-0.06	-0.06	0.06
0x50	10:35:19.651	0.01	-0.03	-0.42	-0.06	0.06	0.00
0x50	10:35:19.659	0.00	-0.02	-0.39	0.19	-0.12	-0.06
0x50	10:35:19.671	-0.01	-0.02	-0.38	0.06	-0.06	0.06
0x50	10:35:19.679	0.00	-0.03	-0.39	-0.06	-0.06	0.00
0x50	10:35:19.691	0.00	-0.04	-0.36	-0.19	0.00	-0.12
0x50	10:35:19.700	0.00	-0.04	-0.38	-0.12	0.06	0.06
0x50	10:35:19.712	0.00	-0.03	-0.39	-0.12	0.12	-0.06
0x50	10:35:19.720	0.00	-0.04	-0.36	0.00	-0.06	0.00
0x50	10:35:19.728	-0.02	-0.03	-0.36	0.06	0.19	-0.06
0x50	10:35:19.741	0.00	-0.03	-0.41	0.00	0.06	-0.06
0x50	10:35:19.749	0.00	-0.06	-0.38	-0.12	-0.06	-0.06
0x50	10:35:19.761	0.00	-0.05	-0.39	-0.06	0.06	-0.12
0x50	10:35:19.769	0.01	-0.03	-0.38	-0.12	0.00	0.00
0x50	10:35:19.781	0.01	-0.05	-0.37	0.00	0.19	0.00
0x50	10:35:19.790	0.00	-0.01	-0.39	0.06	-0.19	0.00
0x50	10:35:19.802	0.00	-0.03	-0.41	0.00	0.06	0.00
0x50	10:35:19.810	0.00	-0.02	-0.37	0.00	-0.06	-0.12
0x50	10:35:19.819	0.00	-0.03	-0.41	-0.12	0.00	-0.06
0x50	10:35:19.830	0.00	-0.06	-0.37	-0.06	0.06	-0.06
0x50	10:35:19.839	0.02	-0.05	-0.38	-0.12	-0.19	0.00
0x50	10:35:19.850	0.00	-0.03	-0.38	-0.06	0.00	0.00
0x50	10:35:19.860	0.01	-0.05	-0.37	-0.06	0.12	-0.06
0x50	10:35:19.871	0.00	-0.03	-0.39	0.00	0.12	-0.19
0x50	10:35:19.880	0.00	-0.03	-0.38	0.00	0.00	0.00
0x50	10:35:19.892	0.00	-0.04	-0.37	0.00	-0.06	0.06
0x50	10:35:19.900	0.01	-0.05	-0.38	-0.06	-0.06	0.06
0x50	10:35:19.913	0.00	-0.05	-0.38	-0.12	-0.12	-0.06
0x50	10:35:19.921	0.00	-0.05	-0.37	-0.06	-0.06	0.06
0x50	10:35:19.929	0.01	-0.03	-0.39	0.06	0.00	0.00
0x50	10:35:19.941	0.00	-0.04	-0.37	0.00	0.06	-0.06
0x50	10:35:19.950	0.00	-0.03	-0.38	0.06	-0.12	0.00
0x50	10:35:19.961	0.00	-0.06	-0.37	0.06	-0.06	-0.19
0x50	10:35:19.970	0.00	-0.04	-0.38	-0.06	-0.06	0.00
0x50	10:35:19.981	0.00	-0.04	-0.38	-0.06	-0.06	0.00
0x50	10:35:19.991	0.00	-0.03	-0.38	-0.06	-0.06	0.00
0x50	10:35:20.002	0.00	-0.03	-0.39	-0.12	-0.06	-0.06
0x50	10:35:20.012	0.00	-0.03	-0.41	0.06	0.00	0.00
0x50	10:35:20.019	0.00	-0.04	-0.38	0.06	0.00	0.12
0x50	10:35:20.031	0.00	-0.03	-0.40	0.00	0.00	0.00
0x50	10:35:20.040	0.01	-0.04	-0.38	-0.12	-0.06	0.00
0x50	10:35:20.052	0.01	-0.04	-0.39	-0.06	-0.12	0.12
0x50	10:35:20.060	0.00	-0.06	-0.38	0.12	-0.12	0.06
0x50	10:35:20.072	0.00	-0.03	-0.39	0.12	-0.12	0.06
0x50	10:35:20.082	0.00	-0.03	-0.39	0.00	-0.06	0.00
0x50	10:35:20.093	0.00	-0.03	-0.40	0.06	0.12	0.06
0x50	10:35:20.101	-0.01	-0.06	-0.38	-0.12	0.00	0.00
0x50	10:35:20.113	0.00	-0.03	-0.35	0.12	-0.12	0.00
0x50	10:35:20.122	-0.01	-0.05	-0.38	-0.06	-0.06	0.00
0x50	10:35:20.131	0.00	-0.06	-0.35	-0.06	0.00	0.06
0x50	10:35:20.142	0.00	-0.03	-0.36	0.06	-0.06	-0.06
0x50	10:35:20.151	0.00	-0.03	-0.38	0.00	0.25	0.00
0x50	10:35:20.162	0.00	-0.06	-0.38	-0.06	-0.19	0.00
0x50	10:35:20.171	0.00	-0.08	-0.37	-0.06	0.25	0.00
0x50	10:35:20.183	-0.01	-0.08	-0.37	0.00	0.25	-0.06
0x50	10:35:20.191	-0.01	-0.10	-0.39	0.00	-0.44	-0.12
0x50	10:35:20.203	0.00	-0.05	-0.39	0.06	-0.12	0.00
0x50	10:35:20.212	0.01	-0.04	-0.37	0.31	-0.12	0.06
0x50	10:35:20.224	0.00	-0.04	-0.37	0.38	0.00	-0.06
0x50	10:35:20.232	-0.02	-0.04	-0.38	0.19	0.00	0.00
0x50	10:35:20.241	0.00	-0.04	-0.36	0.12	-0.25	-0.06
0x50	10:35:20.253	0.01	-0.05	-0.40	-0.12	-0.19	-0.06
0x50	10:35:20.261	0.01	-0.04	-0.40	0.06	-0.06	0.00
0x50	10:35:20.273	0.01	-0.02	-0.41	0.00	-0.06	0.00
0x50	10:35:20.281	0.02	-0.03	-0.38	0.31	-0.12	0.00
0x50	10:35:20.293	0.02	0.00	-0.40	0.25	-0.19	-0.06
0x50	10:35:20.302	0.00	0.00	-0.37	0.19	-0.31	0.00
0x50	10:35:20.313	0.00	-0.03	-0.40	0.00	-0.06	0.00
0x50	10:35:20.322	0.00	-0.02	-0.39	0.06	0.12	0.06
0x50	10:35:20.331	0.00	-0.03	-0.37	0.00	0.12	0.00
0x50	10:35:20.343	-0.01	-0.04	-0.40	0.12	0.00	0.12
0x50	10:35:20.351	0.02	-0.05	-0.35	0.00	0.00	0.00
0x50	10:35:20.362	0.01	-0.05	-0.40	0.00	-0.25	0.00
0x50	10:35:20.371	0.00	-0.05	-0.36	0.12	0.00	-0.12
0x50	10:35:20.384	0.01	-0.04	-0.39	0.19	0.12	0.00
0x50	10:35:20.392	-0.01	-0.04	-0.39	0.19	0.12	0.00
0x50	10:35:20.404	-0.01	-0.06	-0.36	0.00	0.00	0.00
0x50	10:35:20.412	-0.01	-0.05	-0.38	0.12	0.00	0.06
0x50	10:35:20.421	0.02	-0.03	-0.40	-0.06	0.06	-0.12
0x50	10:35:20.433	0.00	-0.02	-0.42	0.00	-0.31	0.06
0x50	10:35:20.441	0.00	-0.02	-0.41	0.25	0.00	0.06
0x50	10:35:20.453	0.02	-0.02	-0.36	0.12	0.06	-0.06
0x50	10:35:20.463	-0.01	-0.03	-0.40	0.12	0.31	-0.06
0x50	10:35:20.474	0.00	-0.04	-0.40	-0.06	0.19	0.00
0x50	10:35:20.482	0.01	-0.02	-0.36	-0.06	-0.06	0.00
0x50	10:35:20.494	0.03	-0.02	-0.40	0.06	-0.19	-0.06
0x50	10:35:20.503	0.01	-0.01	-0.42	0.06	0.12	0.06
0x50	10:35:20.515	0.01	0.00	-0.39	0.06	0.06	-0.06
0x50	10:35:20.523	0.01	-0.02	-0.41	0.25	0.00	0.06
0x50	10:35:20.531	0.00	-0.02	-0.38	0.19	0.19	0.12
0x50	10:35:20.543	0.00	-0.05	-0.38	0.00	0.06	0.00
0x50	10:35:20.552	0.00	-0.03	-0.37	0.00	-0.06	-0.06
0x50	10:35:20.564	0.00	-0.03	-0.39	-0.06	-0.25	0.06
0x50	10:35:20.572	0.00	-0.03	-0.41	0.12	-0.19	0.06
0x50	10:35:20.584	0.00	-0.04	-0.39	0.00	0.19	-0.12
0x50	10:35:20.593	0.01	-0.05	-0.36	0.06	-0.06	0.06
0x50	10:35:20.605	0.00	-0.05	-0.36	0.00	0.00	0.00
0x50	10:35:20.613	0.00	-0.03	-0.40	-0.06	-0.31	0.12
0x50	10:35:20.621	0.01	-0.04	-0.39	0.00	0.00	0.00
0x50	10:35:20.634	0.00	-0.03	-0.41	0.19	-0.06	-0.06
0x50	10:35:20.642	0.00	-0.02	-0.41	0.12	0.06	0.06
0x50	10:35:20.653	0.01	-0.03	-0.39	0.00	-0.12	0.00
0x50	10:35:20.662	0.00	-0.03	-0.40	0.00	0.00	0.06
0x50	10:35:20.673	0.01	-0.02	-0.42	-0.06	0.12	0.12
0x50	10:35:20.683	0.02	-0.03	-0.41	0.00	-0.12	-0.06
0x50	10:35:20.694	0.00	-0.03	-0.38	0.06	-0.06	0.00
0x50	10:35:20.703	0.00	-0.02	-0.40	0.12	-0.06	0.00
0x50	10:35:20.714	0.00	-0.01	-0.38	0.00	-0.19	0.00
0x50	10:35:20.723	0.03	-0.03	-0.38	-0.12	0.06	-0.06
0x50	10:35:20.732	0.01	-0.02	-0.38	0.06	0.00	-0.06
0x50	10:35:20.744	0.03	-0.04	-0.43	0.00	0.00	0.00
0x50	10:35:20.752	0.03	-0.04	-0.36	-0.19	0.00	0.06
0x50	10:35:20.764	0.01	-0.03	-0.39	0.00	0.00	0.00
0x50	10:35:20.773	0.00	-0.03	-0.38	0.19	0.00	0.00
0x50	10:35:20.784	0.00	-0.04	-0.39	-0.12	0.00	-0.12
0x50	10:35:20.793	0.00	-0.04	-0.35	-0.19	0.12	0.06
0x50	10:35:20.805	0.00	-0.05	-0.38	-0.06	-0.12	-0.06
0x50	10:35:20.814	0.00	-0.04	-0.41	-0.25	0.31	0.00
0x50	10:35:20.822	0.00	-0.02	-0.38	0.00	0.19	0.06
0x50	10:35:20.834	0.00	-0.03	-0.37	0.25	0.06	-0.12
0x50	10:35:20.844	0.00	-0.02	-0.39	0.19	0.00	0.06
0x50	10:35:20.854	0.00	-0.04	-0.40	-0.06	-0.12	0.06
0x50	10:35:20.863	0.00	-0.03	-0.41	-0.06	-0.12	0.00
0x50	10:35:20.874	0.00	-0.03	-0.40	-0.19	-0.19	0.00
0x50	10:35:20.883	0.00	-0.02	-0.39	0.00	-0.12	0.00
0x50	10:35:20.895	0.01	-0.01	-0.40	0.12	-0.06	0.00
0x50	10:35:20.904	0.02	-0.02	-0.40	0.12	0.06	0.06
0x50	10:35:20.915	0.02	-0.03	-0.41	-0.06	0.00	-0.06
0x50	10:35:20.923	0.04	-0.03	-0.39	-0.12	-0.25	-0.06
