0x50	5.59	-0.03	1.13	9.39	0.0	-0.572958	0.0	
0x50	5.72	-0.05	1.13	9.35	0.0	0.0	0.0	
0x50	5.85	-0.03	1.15	9.37	0.0	0.0	0.0	
0x50	5.97	-0.02	1.12	9.33	0.0	0.0	0.0	
0x50	6.10	-0.02	1.12	9.41	-0.0	-0.0	0.0	
0x50	6.22	-0.04	1.14	9.36	0.0	0.0	0.0	
0x50	6.35	-0.05	1.14	9.37	-0.0	-0.0	-0.0	
0x50	6.48	-0.03	1.12	9.36	-0.0	0.0	-0.0	
0x50	6.60	-0.03	1.13	9.36	0.0	-0.0	-0.0	
0x50	6.73	-0.03	1.16	9.34	0.0	-0.0	0.0	
0x50	6.85	-0.05	1.14	9.38	0.0	0.0	0.0	
0x50	6.98	0.01	1.13	9.37	-0.0	0.0	-0.0	
0x50	7.10	-0.02	1.13	9.41	0.0	0.0	-0.0	
0x50	7.23	-0.03	1.14	9.34	0.0	-0.0	0.0	
0x50	7.35	-0.01	1.14	9.35	0.0	-0.0	0.0	
0x50	7.48	0.00	1.12	9.36	-0.0	0.0	0.0	
0x50	7.61	0.00	1.13	9.38	-0.0	0.0	-0.0	
0x50	7.73	-0.04	1.15	9.36	0.0	0.0	-0.0	
0x50	7.86	-0.03	1.14	9.38	0.0	0.0	0.0	
0x50	7.98	-0.02	1.12	9.36	0.0	0.0	-0.0	
0x50	8.11	-0.03	1.11	9.39	0.0	-0.0	0.0	
0x50	8.24	-0.04	1.14	9.38	-0.0	0.0	0.0	
0x50	8.36	-0.04	1.13	9.36	0.0	-0.572958	0.0	
0x50	8.49	-0.01	1.13	9.37	0.0	0.0	-0.0	
0x50	8.62	0.00	1.12	9.39	-0.0	0.0	0.0	
0x50	8.74	-0.03	1.14	9.41	0.0	0.0	0.0	
0x50	8.87	-0.04	1.14	9.37	0.0	0.0	-0.0	
0x50	8.99	0.00	1.11	9.38	0.0	-0.0	0.0	
0x50	9.12	-0.03	1.14	9.37	-0.0	0.0	-0.0	
0x50	9.25	-0.02	1.13	9.37	0.0	0.0	-0.0	
0x50	9.37	-0.01	1.13	9.38	-0.0	-0.0	-0.0	
0x50	9.50	-0.03	1.14	9.38	0.0	-0.0	0.0	
0x50	9.63	-0.03	1.14	9.38	0.0	-0.0	-0.0	
0x50	9.75	-0.01	1.13	9.39	0.0	-0.0	0.0	
0x50	9.88	0.00	1.14	9.36	0.0	0.0	0.0	
0x50	10.00	-0.02	1.13	9.39	0.0	-0.0	0.0	
0x50	10.13	-0.04	1.16	9.36	-0.0	0.0	-0.0	
0x50	10.26	-0.04	1.14	9.39	0.0	0.0	0.0	
0x50	10.39	-0.03	1.11	9.37	0.0	0.0	-0.0	
0x50	10.51	-0.03	1.16	9.40	0.0	0.0	0.0	
0x50	10.64	-0.06	1.15	9.35	0.0	-0.0	-0.0	
0x50	10.77	0.00	1.13	9.39	0.0	-0.572958	-0.0	
0x50	10.89	-0.04	1.13	9.36	0.0	0.0	0.0	
0x50	11.02	-0.03	1.18	9.40	0.0	0.0	-0.0	
0x50	11.15	-0.03	1.13	9.35	0.0	0.0	-0.0	
0x50	11.28	-0.01	1.14	9.36	0.0	0.0	-0.0	
0x50	11.40	-0.04	1.17	9.37	0.0	0.0	-0.0	
0x50	11.53	-0.01	1.13	9.36	0.0	-0.0	0.0	
0x50	11.66	0.00	1.13	9.35	0.0	0.0	-0.0	
0x50	11.78	-0.04	1.16	9.34	0.0	0.0	0.0	
0x50	11.91	-0.05	1.14	9.35	-0.0	0.0	-0.0	
0x50	12.04	-0.01	1.12	9.35	0.0	0.0	0.0	
0x50	12.16	-0.03	1.12	9.38	0.0	0.0	0.0	
0x50	12.29	-0.02	1.17	9.34	0.0	0.0	0.0	
0x50	12.42	-0.03	1.13	9.37	-0.0	0.0	0.0	
0x50	12.54	0.00	1.13	9.37	0.0	-0.0	-0.0	
0x50	12.67	0.00	1.15	9.37	-0.0	0.0	0.0	
0x50	12.80	-0.06	1.12	9.35	-0.0	0.0	-0.0	
0x50	12.92	-0.01	1.15	9.38	-0.0	0.0	0.0	
0x50	13.05	-0.02	1.14	9.37	0.0	0.0	0.0	
0x50	13.18	-0.03	1.13	9.38	0.0	0.0	0.0	
0x50	13.30	-0.06	1.13	9.38	0.0	0.0	0.0	
0x50	13.43	-0.04	1.14	9.37	0.0	-0.0	-0.0	
0x50	13.56	-0.03	1.13	9.35	0.0	-0.0	0.0	
0x50	13.68	-0.05	1.16	9.39	0.0	-0.0	-0.0	
0x50	13.81	-0.02	1.13	9.39	-0.0	0.0	-0.0	
0x50	13.94	-0.03	1.14	9.35	0.0	-0.0	-0.0	
0x50	14.06	-0.05	1.15	9.37	0.0	0.0	-0.0	
0x50	14.19	-0.02	1.13	9.38	-0.0	0.0	0.0	
0x50	14.32	-0.02	1.11	9.35	0.0	-0.0	0.0	
0x50	14.45	-0.03	1.15	9.36	0.0	0.0	0.0	
0x50	14.57	-0.03	1.14	9.36	-0.0	-0.0	0.0	
0x50	14.70	-0.04	1.15	9.32	0.0	0.0	0.0	
0x50	14.83	-0.05	1.12	9.37	0.0	0.0	0.0	
0x50	14.95	-0.03	1.12	9.39	-0.0	0.0	0.0	
0x50	15.08	-0.03	1.14	9.35	0.0	-0.0	0.0	
0x50	15.21	-0.03	1.16	9.37	0.0	0.0	0.0	
0x50	15.33	-0.05	1.15	9.35	-0.0	0.0	0.0	
0x50	15.46	-0.02	1.14	9.37	0.0	-0.0	0.0	
0x50	15.59	-0.01	1.10	9.38	-0.0	0.0	0.0	
0x50	15.72	-0.05	1.14	9.38	0.0	-0.0	-0.0	
0x50	15.84	0.00	1.13	9.38	0.0	-0.0	0.0	
0x50	15.97	0.00	1.13	9.40	-0.0	0.0	0.0	
0x50	16.09	-0.06	1.13	9.38	0.0	0.0	0.0	
0x50	16.22	-0.03	1.15	9.37	0.0	-0.0	0.0	
0x50	16.35	-0.02	1.13	9.35	0.0	0.0	-0.0	
0x50	16.48	-0.04	1.16	9.36	-0.0	-0.0	0.0	
0x50	16.60	0.00	1.13	9.36	0.0	0.0	-0.0	
0x50	16.73	-0.02	1.13	9.39	0.0	0.0	-0.0	
0x50	16.86	-0.02	1.11	9.36	-0.0	-0.0	-0.0	
0x50	16.98	-0.03	1.14	9.38	0.0	0.0	0.0	
0x50	17.11	-0.06	1.16	9.38	-0.0	0.0	-0.0	
0x50	17.24	-0.03	1.14	9.37	-0.0	-0.0	0.0	
0x50	17.37	-0.03	1.13	9.37	-0.0	0.0	-0.0	
0x50	17.49	-0.03	1.16	9.38	0.0	-0.572958	0.0	
0x50	17.62	-0.02	1.12	9.38	0.0	-0.0	-0.0	
0x50	17.75	-0.04	1.14	9.32	0.0	0.0	0.0	
0x50	17.87	-0.02	1.13	9.39	-0.0	0.0	0.0	
0x50	18.00	-0.01	1.12	9.36	-0.0	0.0	-0.0	
0x50	18.13	-0.03	1.13	9.38	0.0	0.0	0.0	
0x50	18.25	-0.04	1.14	9.35	0.0	0.0	-0.0	
0x50	18.38	0.00	1.12	9.40	0.0	-0.0	-0.0	
0x50	18.51	0.00	1.12	9.37	0.0	-0.0	-0.0	
0x50	18.63	-0.03	1.12	9.40	-0.0	0.0	-0.0	
0x50	18.76	-0.04	1.13	9.40	0.0	0.0	0.0	
0x50	18.89	-0.03	1.15	9.34	0.0	0.0	0.0	
0x50	19.01	-0.03	1.14	9.38	0.0	-0.0	0.0	
0x50	19.14	0.00	1.14	9.36	0.0	-0.0	0.0	
0x50	19.27	-0.05	1.17	9.35	0.0	0.0	-0.0	
0x50	19.40	0.00	1.11	9.36	0.0	0.0	0.0	
0x50	19.52	-0.03	1.17	9.38	0.0	-0.0	0.0	
0x50	19.65	-0.01	1.12	9.36	-0.0	-0.0	0.0	
0x50	19.78	-0.02	1.12	9.40	0.0	-0.0	0.0	
0x50	19.90	-0.03	1.15	9.36	0.0	-0.0	0.0	
0x50	20.03	-0.03	1.13	9.39	0.0	0.0	0.0	
0x50	20.16	-0.02	1.13	9.35	-0.0	0.0	-0.0	
0x50	20.28	-0.01	1.13	9.38	0.0	-0.0	-0.0	
0x50	20.41	-0.03	1.15	9.35	-0.0	0.0	-0.0	
0x50	20.54	-0.04	1.16	9.39	0.0	-0.0	0.0	
0x50	20.66	-0.02	1.13	9.39	-0.0	0.0	0.0	
0x50	20.79	0.00	1.14	9.37	-0.0	-0.0	0.0	
0x50	20.92	-0.04	1.15	9.36	0.0	0.0	0.0	
0x50	21.05	-0.03	1.11	9.39	0.0	-0.0	0.0	
0x50	21.17	-0.03	1.18	9.36	0.0	0.0	0.0	
0x50	21.30	-0.03	1.16	9.37	0.0	0.0	-0.0	
0x50	21.43	-0.02	1.11	9.38	0.0	-0.0	0.0	
0x50	21.55	-0.02	1.13	9.37	0.0	0.0	0.0	
0x50	21.68	-0.01	1.14	9.39	0.0	0.0	0.0	
0x50	21.81	-0.04	1.15	9.35	-0.0	-0.0	0.0	
0x50	21.93	-0.02	1.13	9.39	0.0	0.0	0.0	
0x50	22.06	-0.02	1.12	9.35	0.0	-0.0	0.0	
0x50	22.19	-0.04	1.15	9.40	0.0	-0.0	0.0	
0x50	22.32	-0.05	1.17	9.36	0.0	0.0	0.0	
0x50	22.57	-0.03	1.14	9.37	0.0	0.0	-0.0	
0x50	22.70	-0.05	1.15	9.37	-0.0	-0.0	-0.0	
0x50	22.82	-0.03	1.13	9.37	-0.0	-0.0	-0.0	
0x50	22.95	-0.03	1.16	9.35	0.0	0.0	-0.0	
0x50	23.08	-0.01	1.11	9.38	-0.0	0.0	0.0	
0x50	23.20	-0.01	1.13	9.36	0.0	0.0	-0.0	
0x50	23.33	-0.06	1.15	9.37	0.0	0.0	-0.0	
0x50	23.46	-0.01	1.13	9.37	0.0	-0.0	0.0	
0x50	23.58	-0.04	1.15	9.37	0.0	-0.0	0.0	
0x50	23.71	-0.02	1.13	9.32	0.0	0.0	0.0	
0x50	23.84	0.00	1.12	9.36	-0.0	0.0	0.0	
0x50	23.96	-0.03	1.13	9.36	0.0	0.0	-0.0	
0x50	24.09	-0.04	1.14	9.36	0.0	0.0	0.0	
0x50	24.22	-0.01	1.13	9.35	0.0	0.0	0.0	
0x50	24.35	-0.03	1.13	9.40	0.0	-0.0	-0.0	
0x50	24.47	0.00	1.13	9.38	-0.0	0.0	-0.0	
0x50	24.60	-0.02	1.12	9.36	0.0	0.0	-0.0	
0x50	24.73	-0.07	1.15	9.38	0.0	0.0	-0.0	
0x50	24.85	-0.03	1.11	9.38	0.0	-0.0	-0.0	
0x50	24.98	0.00	1.13	9.35	-0.0	0.0	0.0	
0x50	25.11	-0.02	1.15	9.35	-0.0	0.0	0.0	
0x50	25.23	0.00	1.12	9.39	0.0	0.0	0.0	
0x50	25.36	-0.04	1.15	9.34	0.0	-0.0	0.0	
0x50	25.49	-0.01	1.12	9.37	0.0	0.0	-0.0	
0x50	25.61	0.00	1.12	9.35	-0.0	0.0	0.0	
0x50	25.74	-0.02	1.14	9.39	0.0	0.0	-0.0	
0x50	25.87	-0.03	1.13	9.36	0.0	-0.0	0.0	
0x50	25.99	-0.04	1.17	9.38	-0.0	-0.0	0.0	
0x50	26.12	-0.03	1.14	9.34	0.0	-0.0	0.0	
0x50	26.25	-0.03	1.13	9.39	0.0	0.0	0.0	
0x50	26.38	-0.03	1.15	9.36	-0.0	0.0	0.0	
0x50	26.50	-0.04	1.14	9.38	0.0	0.0	-0.0	
0x50	26.63	0.00	1.12	9.34	0.0	0.0	0.0	
0x50	26.76	-0.03	1.14	9.38	0.0	0.0	-0.0	
0x50	26.89	-0.02	1.12	9.38	0.0	-0.0	-0.0	
0x50	27.01	-0.02	1.13	9.35	-0.0	0.0	0.0	
0x50	27.14	-0.05	1.16	9.38	0.0	0.0	0.0	
0x50	27.27	-0.03	1.14	9.36	-0.0	0.0	0.0	
0x50	27.39	-0.03	1.13	9.39	0.0	-0.0	0.0	
0x50	27.52	-0.01	1.13	9.35	-0.0	0.0	0.0	
0x50	27.65	-0.01	1.13	9.39	-0.0	0.0	0.0	
0x50	27.77	-0.06	1.17	9.34	0.0	0.0	-0.0	
0x50	27.90	-0.01	1.15	9.36	0.0	0.0	0.0	
0x50	28.03	-0.01	1.12	9.36	0.0	0.0	0.0	
0x50	28.15	-0.03	1.15	9.38	-0.0	0.0	0.0	
0x50	28.28	-0.02	1.13	9.38	0.0	-0.0	0.0	
0x50	28.41	-0.01	1.11	9.39	0.0	0.572958	0.0	
0x50	28.53	-0.03	1.13	9.36	0.0	0.0	0.0	
0x50	28.66	0.00	1.12	9.36	-0.0	-0.0	-0.0	
0x50	28.79	-0.06	1.15	9.37	-0.0	0.0	0.0	
0x50	28.92	-0.06	1.13	9.37	0.0	-0.0	0.0	
0x50	29.04	0.00	1.12	9.38	0.0	0.0	-0.0	
0x50	29.17	0.00	1.13	9.37	0.0	0.0	0.0	
0x50	29.29	-0.03	1.15	9.37	0.0	-0.0	0.0	
0x50	29.42	-0.04	1.14	9.35	-0.0	0.0	-0.0	
0x50	29.55	-0.04	1.15	9.37	-0.0	0.0	-0.0	
0x50	29.68	0.00	1.13	9.36	-0.0	0.0	0.0	
0x50	29.80	-0.04	1.16	9.34	0.0	-0.0	0.0	
0x50	29.93	-0.02	1.15	9.34	-0.0	0.0	0.0	
0x50	30.06	-0.04	1.12	9.37	0.0	0.0	0.0	
0x50	30.18	-0.05	1.15	9.35	0.0	0.0	0.0	
0x50	30.31	-0.03	1.16	9.38	-0.0	0.0	0.0	
0x50	30.44	-0.03	1.12	9.38	0.0	0.0	-0.0	
0x50	30.57	-0.04	1.14	9.37	0.0	0.0	-0.0	
0x50	30.69	-0.01	1.16	9.38	0.0	0.0	0.0	
0x50	30.82	-0.01	1.12	9.34	-0.0	-0.0	0.0	
0x50	30.95	-0.01	1.14	9.41	-0.0	0.0	-0.0	
0x50	31.07	-0.03	1.13	9.37	0.0	-0.0	0.0	
0x50	31.20	-0.07	1.15	9.38	-0.0	0.0	0.0	
0x50	31.33	-0.03	1.13	9.36	0.0	-0.0	-0.0	
0x50	31.45	-0.01	1.13	9.38	-0.0	-0.0	0.0	
0x50	31.58	-0.02	1.14	9.33	0.0	-0.0	0.0	
0x50	31.71	-0.02	1.12	9.38	0.0	-0.0	0.0	
0x50	31.84	-0.01	1.12	9.35	0.0	0.0	0.0	
0x50	31.96	-0.04	1.16	9.36	-0.0	-0.0	0.0	
0x50	32.09	-0.02	1.13	9.38	0.0	-0.0	0.0	
0x50	32.22	-0.02	1.14	9.33	-0.0	-0.0	-0.0	
0x50	32.34	-0.04	1.13	9.37	-0.0	-0.0	-0.0	
0x50	32.47	-0.04	1.13	9.38	-0.0	0.0	-0.0	
0x50	32.60	-0.02	1.13	9.38	0.0	0.0	0.0	
0x50	32.73	-0.02	1.11	9.38	0.0	0.0	0.0	
0x50	32.85	-0.03	1.13	9.36	0.0	-0.0	0.0	
0x50	32.98	-0.03	1.14	9.35	0.0	0.0	-0.0	
0x50	33.11	-0.01	1.12	9.38	-0.0	0.0	-0.0	
0x50	33.23	-0.03	1.13	9.36	-0.0	0.0	0.0	
0x50	33.36	-0.01	1.14	9.39	0.0	-0.0	0.0	
0x50	33.49	-0.03	1.12	9.36	0.0	-0.0	0.0	
0x50	33.61	-0.04	1.16	9.35	0.0	-0.0	0.0	
0x50	33.74	-0.04	1.11	9.37	-0.0	-0.0	0.0	
0x50	33.87	-0.04	1.14	9.38	0.0	-0.0	0.0	
0x50	34.00	-0.03	1.14	9.38	-0.0	0.0	0.0	
0x50	34.12	-0.04	1.14	9.37	-0.0	0.0	-0.0	
0x50	34.25	-0.04	1.18	9.35	0.0	0.0	-0.0	
0x50	34.38	0.00	1.15	9.39	0.0	-0.0	0.0	
0x50	34.50	-0.03	1.12	9.39	0.0	-0.0	0.0	
0x50	34.63	-0.02	1.11	9.38	0.0	-0.0	0.0	
0x50	34.76	-0.02	1.15	9.38	0.0	0.0	0.0	
0x50	34.88	-0.03	1.15	9.35	0.0	-0.0	-0.0	
0x50	35.01	-0.03	1.15	9.37	0.0	-0.0	-0.0	
0x50	35.14	-0.01	1.09	9.38	0.0	-0.0	0.0	
0x50	35.26	-0.06	1.14	9.36	0.0	-0.0	0.0	
0x50	35.39	-0.03	1.16	9.33	0.0	-0.0	0.0	
0x50	35.52	0.00	1.13	9.39	-0.0	0.0	0.0	
0x50	35.65	-0.02	1.12	9.38	0.0	-0.0	0.0	
0x50	35.77	-0.05	1.15	9.39	0.0	0.0	0.0	
0x50	35.90	-0.04	1.15	9.34	-0.0	-0.0	0.0	
0x50	36.03	-0.06	1.13	9.36	0.0	0.0	0.0	
0x50	36.16	-0.03	1.14	9.39	-0.0	0.0	-0.0	
0x50	36.28	-0.06	1.13	9.38	0.0	-0.0	-0.0	
0x50	36.41	-0.05	1.14	9.37	0.0	-0.0	-0.0	
0x50	36.54	-0.07	1.15	9.35	-0.0	-0.0	-0.0	
0x50	36.66	-0.08	1.13	9.36	0.0	-0.0	0.0	
0x50	36.79	-0.03	1.12	9.35	0.0	-0.0	0.0	
0x50	36.92	-0.05	1.13	9.39	0.0	-0.0	0.0	
0x50	37.04	-0.06	1.16	9.33	0.0	0.0	0.0	
0x50	37.17	-0.04	1.12	9.39	-0.0	0.0	0.0	
0x50	37.30	-0.03	1.13	9.34	-0.0	0.0	0.0	
0x50	37.42	-0.07	1.15	9.36	0.0	0.0	0.0	
0x50	37.55	-0.02	1.13	9.36	-0.0	-0.0	-0.0	
0x50	37.68	-0.06	1.14	9.38	0.0	0.0	-0.0	
0x50	37.80	-0.02	1.14	9.37	-0.0	0.0	-0.0	
0x50	37.93	-0.02	1.10	9.39	0.0	0.0	-0.0	
0x50	38.06	-0.03	1.11	9.35	-0.0	-0.0	0.0	
0x50	38.19	-0.05	1.14	9.36	-0.0	0.0	0.0	
0x50	38.31	-0.04	1.12	9.38	-0.0	0.0	0.0	
0x50	38.44	-0.03	1.11	9.35	0.0	0.0	0.0	
0x50	38.57	-0.05	1.13	9.38	-0.0	-0.0	0.0	
0x50	38.70	-0.06	1.16	9.35	0.0	0.0	-0.0	
0x50	38.82	-0.06	1.13	9.39	0.0	-0.0	0.0	
0x50	38.95	-0.03	1.13	9.39	0.0	0.0	-0.0	
0x50	39.08	-0.04	1.14	9.36	0.0	-0.0	0.0	
0x50	39.20	0.00	1.14	9.38	0.0	-0.572958	-0.0	
0x50	39.33	-0.03	1.13	9.38	0.0	0.0	0.0	
0x50	39.46	-0.05	1.15	9.36	0.0	-0.0	0.0	
0x50	39.58	-0.03	1.19	9.38	0.0	0.0	-0.0	
0x50	39.71	-0.03	1.13	9.38	0.0	0.0	0.0	
0x50	39.84	-0.01	1.10	9.38	-0.0	0.0	0.0	
0x50	39.97	-0.04	1.15	9.35	-0.0	0.0	0.0	
0x50	40.09	-0.04	1.12	9.37	-0.0	0.0	0.0	
0x50	40.22	-0.03	1.11	9.38	0.0	-0.0	0.0	
0x50	40.35	-0.04	1.15	9.37	0.0	-0.0	0.0	
0x50	40.47	-0.04	1.15	9.36	-0.0	0.0	0.0	
0x50	40.60	-0.01	1.14	9.36	-0.0	0.0	-0.0	
0x50	40.73	-0.06	1.13	9.36	0.0	-0.0	0.0	
0x50	40.85	-0.04	1.14	9.36	0.0	0.0	-0.0	
0x50	40.98	-0.02	1.14	9.38	0.0	0.0	0.0	
0x50	41.11	-0.06	1.17	9.37	-0.0	0.0	0.0	
0x50	41.24	-0.05	1.15	9.40	0.0	0.0	0.0	
0x50	41.36	-0.02	1.13	9.37	0.0	0.0	0.0	
0x50	41.49	-0.04	1.13	9.37	-0.0	0.0	-0.0	
0x50	41.62	-0.03	1.14	9.39	0.0	0.0	0.0	
0x50	41.74	-0.03	1.16	9.36	0.0	-0.0	0.0	
0x50	41.87	-0.01	1.16	9.39	0.0	0.0	-0.0	
0x50	42.00	-0.03	1.14	9.33	0.0	0.0	-0.0	
0x50	42.12	-0.04	1.12	9.38	-0.0	0.572958	0.0	
0x50	42.25	-0.01	1.13	9.35	0.0	0.0	0.0	
0x50	42.38	-0.03	1.13	9.37	0.0	0.0	-0.0	
0x50	42.50	-0.03	1.13	9.33	0.0	0.0	0.0	
0x50	42.63	0.00	1.15	9.39	-0.0	0.0	0.0	
0x50	42.76	-0.02	1.13	9.37	0.0	0.0	-0.0	
0x50	42.88	-0.04	1.14	9.38	0.0	-0.0	0.0	
0x50	43.01	-0.03	1.15	9.36	0.0	0.0	-0.0	
0x50	43.14	-0.02	1.13	9.36	-0.0	-0.0	0.0	
0x50	43.26	-0.03	1.13	9.37	0.0	-0.0	-0.0	
0x50	43.39	-0.05	1.16	9.35	-0.0	0.0	-0.0	
0x50	43.52	-0.04	1.16	9.36	0.0	0.0	-0.0	
0x50	43.64	-0.03	1.14	9.35	0.0	0.0	0.0	
0x50	43.77	-0.01	1.14	9.37	-0.0	-0.0	0.0	
0x50	43.90	-0.03	1.13	9.34	0.0	-0.0	0.0	
0x50	44.03	-0.02	1.12	9.37	-0.0	0.0	0.0	
0x50	44.15	-0.06	1.15	9.38	0.0	0.0	0.0	
0x50	44.28	-0.03	1.14	9.38	-0.0	0.0	-0.0	
0x50	44.41	-0.02	1.13	9.36	-0.0	0.0	0.0	
0x50	44.53	-0.04	1.14	9.36	0.0	0.0	0.0	
0x50	44.66	-0.03	1.14	9.35	0.0	-0.0	0.0	
0x50	44.78	-0.01	1.11	9.37	-0.0	0.0	-0.0	
0x50	44.91	-0.01	1.12	9.35	0.0	-0.0	0.0	
0x50	45.04	-0.04	1.16	9.38	0.0	-0.0	0.0	
0x50	45.17	-0.06	1.12	9.38	0.0	-0.0	0.0	
0x50	45.29	-0.04	1.15	9.37	0.0	-0.0	0.0	
0x50	45.42	-0.03	1.13	9.34	0.0	-0.0	0.0	
0x50	45.55	-0.01	1.14	9.36	0.0	0.0	0.0	
0x50	45.68	-0.03	1.13	9.39	0.0	0.0	0.0	
0x50	45.80	-0.05	1.14	9.38	0.0	0.0	0.0	
0x50	45.93	-0.06	1.14	9.35	0.0	-0.0	0.0	
0x50	46.06	-0.01	1.12	9.36	-0.0	0.0	0.0	
0x50	46.18	-0.01	1.12	9.38	-0.0	0.0	-0.0	
0x50	46.31	-0.05	1.17	9.37	-0.0	0.0	-0.0	
0x50	46.44	-0.06	1.15	9.38	0.0	0.0	-0.0	
0x50	46.56	-0.02	1.13	9.35	0.0	0.0	0.0	
0x50	46.69	-0.05	1.13	9.39	-0.0	-0.0	0.0	
0x50	46.82	-0.06	1.15	9.36	-0.0	-0.0	0.0	
0x50	46.94	-0.03	1.14	9.34	-0.0	-0.0	0.0	
0x50	47.07	-0.03	1.14	9.38	0.0	-0.0	0.0	
0x50	47.20	0.00	1.12	9.38	-0.0	-0.0	-0.0	
0x50	47.33	-0.03	1.14	9.34	-0.0	0.0	0.0	
0x50	47.45	-0.02	1.13	9.39	0.0	-0.0	0.0	
0x50	47.58	-0.02	1.12	9.36	0.0	-0.0	0.0	
0x50	47.71	-0.05	1.13	9.37	0.0	0.0	-0.0	
0x50	47.83	-0.01	1.14	9.39	0.0	0.0	-0.0	
0x50	47.96	-0.03	1.15	9.37	0.0	-0.0	-0.0	
0x50	48.09	-0.04	1.15	9.34	0.0	-0.0	-0.0	
0x50	48.21	-0.01	1.13	9.35	-0.0	-0.0	0.0	
0x50	48.34	-0.02	1.13	9.40	0.0	-0.0	0.0	
0x50	48.47	-0.04	1.13	9.35	-0.0	0.0	-0.0	
0x50	48.59	-0.02	1.15	9.38	0.0	0.0	0.0	
0x50	48.72	-0.05	1.13	9.35	0.0	0.0	-0.0	
0x50	48.85	-0.04	1.13	9.39	0.0	0.0	-0.0	
0x50	48.98	-0.01	1.14	9.39	0.0	-0.0	0.0	
0x50	49.10	-0.06	1.16	9.37	-0.0	0.0	-0.0	
0x50	49.23	-0.04	1.15	9.37	0.0	-0.0	-0.0	
0x50	49.36	-0.04	1.16	9.39	-0.0	0.0	-0.0	
0x50	49.49	-0.02	1.13	9.39	-0.0	-0.0	0.0	
0x50	49.61	-0.01	1.11	9.41	-0.0	0.0	0.0	
0x50	49.74	-0.04	1.15	9.39	-0.0	-0.0	0.0	
0x50	49.87	-0.04	1.13	9.35	0.0	-0.0	0.0	
0x50	49.99	-0.02	1.13	9.42	-0.0	0.0	0.0	
0x50	50.12	-0.04	1.15	9.36	0.0	0.0	-0.0	
0x50	50.25	-0.03	1.11	9.39	-0.0	0.0	0.0	
0x50	50.38	-0.03	1.13	9.34	-0.0	-0.0	0.0	
0x50	50.50	-0.04	1.15	9.36	0.0	-0.0	-0.0	
0x50	50.63	0.00	1.12	9.39	0.0	-0.0	-0.0	
0x50	50.76	-0.04	1.13	9.39	0.0	-0.0	-0.0	
0x50	50.88	-0.02	1.14	9.36	0.0	0.572958	-0.0	
0x50	51.01	-0.05	1.16	9.37	-0.0	-0.0	0.0	
0x50	51.14	-0.02	1.13	9.37	-0.0	-0.0	0.0	
0x50	51.27	-0.02	1.14	9.38	0.0	-0.0	0.0	
